Datetime,Close,Stoch,Std_Dev,Buy_Signal,Sell_Signal,Day_Trade
2024-02-02 12:35:00-05:00,183.1367950439453,42.14168388703439,0.16901528218882292,False,False,0
2024-02-02 12:40:00-05:00,182.3502960205078,21.23014038137866,0.22888630673372917,False,False,0
2024-02-02 12:45:00-05:00,182.9149932861328,55.454343684687515,0.2303740879156762,False,False,0
2024-02-02 12:50:00-05:00,183.3800048828125,83.63696894593745,0.24328528074112657,False,True,0
2024-02-02 12:55:00-05:00,184.0399932861328,96.59061353061874,0.326578672812914,False,True,0
2024-02-02 13:00:00-05:00,184.41009521484375,97.97108281281983,0.4379726929685124,False,True,0
2024-02-02 13:05:00-05:00,184.78199768066406,88.31755781396836,0.5662347128634939,False,True,0
2024-02-02 13:10:00-05:00,184.66000366210938,83.64810656225409,0.6494599895815354,False,True,0
2024-02-02 13:15:00-05:00,185.25999450683594,96.44940228971794,0.7793226439860136,False,True,0
2024-02-02 13:20:00-05:00,185.09030151367188,91.42890678608833,0.8596572563878486,False,True,0
2024-02-02 13:25:00-05:00,185.27000427246094,96.74554877388132,0.9182923456817413,False,True,0
2024-02-02 13:30:00-05:00,185.19000244140625,85.06673177083333,0.970378324270517,False,True,0
2024-02-02 13:35:00-05:00,185.13999938964844,83.73331705729167,1.01337082218385,False,True,0
2024-02-02 13:40:00-05:00,185.80999755859375,100.0,1.0862341008767082,False,True,0
2024-02-02 13:45:00-05:00,186.13330078125,100.0,1.1591060031587457,False,True,0
2024-02-02 13:50:00-05:00,186.0399932861328,92.09082730524206,1.2077765063330188,False,True,0
2024-02-02 13:55:00-05:00,186.25999450683594,97.08220342413081,1.2447988600637072,False,True,0
2024-02-02 14:00:00-05:00,186.5699005126953,95.64925099182217,1.275961809226568,False,True,0
2024-02-02 14:05:00-05:00,186.74009704589844,94.46723583545848,1.303023844382731,False,True,0
2024-02-02 14:10:00-05:00,187.63360595703125,95.65587502829975,1.3785252828375254,False,True,0
2024-02-02 14:15:00-05:00,188.1082000732422,86.37466543262376,1.4628122416042384,False,True,0
2024-02-02 14:20:00-05:00,187.9185028076172,81.93211096380419,1.4026869958416992,False,True,0
2024-02-02 14:25:00-05:00,187.8511962890625,80.35584746943779,1.344457866931641,False,True,0
2024-02-02 14:30:00-05:00,187.9503936767578,82.67896897859126,1.2964711428022246,False,True,0
2024-02-02 14:35:00-05:00,187.64990234375,73.53440209351716,1.25352794211162,False,False,0
2024-02-02 14:40:00-05:00,187.82470703125,77.98234953816049,1.2257891413237934,False,False,0
2024-02-02 14:45:00-05:00,187.75,73.74296199370042,1.1997309369046119,False,False,0
2024-02-02 14:50:00-05:00,187.6999969482422,66.44045703999876,1.1397513850548044,False,False,0
2024-02-02 14:55:00-05:00,187.8300018310547,69.8246046108214,1.1140943765838207,False,False,0
2024-02-02 15:00:00-05:00,187.44000244140625,56.14044480613349,1.0434076126038616,False,False,0
2024-02-02 15:05:00-05:00,187.67999267578125,58.92267593397046,0.9774087413394323,False,False,0
2024-02-02 15:10:00-05:00,187.7032928466797,55.3526426623399,0.8810089697773864,False,False,0
2024-02-02 15:15:00-05:00,187.8800048828125,62.149635999344014,0.7491721285747154,False,False,0
2024-02-02 15:20:00-05:00,187.5919952392578,26.799519856770832,0.6603824041619971,False,False,0
2024-02-02 15:25:00-05:00,188.25999450683594,90.6778565147675,0.6130453684542364,False,True,0
2024-02-02 15:30:00-05:00,188.03689575195312,71.77106501836239,0.5141005225542952,False,False,0
2024-02-02 15:35:00-05:00,188.0500030517578,72.88186003206953,0.4104288848830441,False,False,0
2024-02-02 15:40:00-05:00,188.13499450683594,80.084570423628,0.3214935539732376,False,True,0
2024-02-02 15:45:00-05:00,187.960693359375,65.31319505508716,0.20828043363550067,False,False,0
2024-02-02 15:50:00-05:00,188.07000732421875,74.57714788186003,0.20752673928564067,False,False,0
2024-02-02 15:55:00-05:00,187.8300018310547,54.23757306160451,0.19987020821376172,False,False,0
2024-02-05 09:30:00-05:00,183.92999267578125,11.3417264871848,0.8994229267551268,True,False,0
2024-02-05 09:35:00-05:00,182.8249053955078,3.2269833111863253,1.4032013999291577,True,False,0
2024-02-05 09:40:00-05:00,182.5731964111328,1.0785306777140982,1.7623619573051816,True,False,0
2024-02-05 09:45:00-05:00,182.35009765625,0.16574935155310938,2.055149511643046,True,False,0
2024-02-05 11:20:00-05:00,177.26010131835938,38.07343950097079,2.5637132057566636,False,False,0
2024-02-05 11:25:00-05:00,177.38999938964844,49.275444731928765,2.4018510674497424,False,False,0
2024-02-05 11:30:00-05:00,178.24000549316406,66.87390811242848,2.1501675989801905,False,False,0
2024-02-05 11:35:00-05:00,177.67999267578125,67.59468145927654,1.850879238136051,False,False,0
2024-02-05 11:40:00-05:00,177.93150329589844,82.76231726188932,1.6457644669224825,False,True,0
2024-02-05 11:45:00-05:00,178.55630493164062,97.69437064935939,1.4357824686389802,False,True,0
2024-02-05 11:50:00-05:00,178.42999267578125,94.21469886000605,1.2549883934432933,False,True,0
2024-02-05 11:55:00-05:00,178.76499938964844,97.02828979793001,1.2183129917749098,False,True,0
2024-02-05 12:00:00-05:00,178.96009826660156,96.10956625691936,1.1658502194944922,False,True,0
2024-02-05 12:05:00-05:00,179.6343994140625,97.69090996207416,1.228021496879937,False,True,0
2024-02-05 12:10:00-05:00,179.26010131835938,78.07474243861546,1.2976738274738113,False,False,0
2024-02-05 12:15:00-05:00,179.38499450683594,79.38540076374113,1.329047388603581,False,False,0
2024-02-05 12:20:00-05:00,179.85000610351562,89.87368055086097,1.341462309728925,False,True,0
2024-02-05 12:25:00-05:00,180.3571014404297,99.91293788805645,1.3944496617533242,False,True,0
2024-02-05 12:30:00-05:00,180.61000061035156,91.21455382771346,1.3726492056741684,False,True,0
2024-02-05 12:35:00-05:00,181.47000122070312,99.51563562202583,1.400156271574791,False,True,0
2024-02-05 12:40:00-05:00,181.21200561523438,93.03259410529697,1.4146502422272014,False,True,0
2024-02-05 12:45:00-05:00,180.6300048828125,78.44612966511019,1.3456555005467934,False,False,0
2024-02-05 12:50:00-05:00,180.97000122070312,85.3767067445912,1.3366389782812471,False,True,0
2024-02-05 12:55:00-05:00,181.94970703125,98.94230114580705,1.4145683466878005,False,True,0
2024-02-05 13:00:00-05:00,181.6907958984375,90.65558058983757,1.4042464280901512,False,True,0
2024-02-05 13:05:00-05:00,181.64990234375,89.23239187004522,1.3661864272931459,False,True,0
2024-02-05 13:10:00-05:00,181.84500122070312,89.67890555216022,1.3787367046913566,False,True,0
2024-02-05 13:15:00-05:00,182.52780151367188,98.78603999219318,1.3677478060701485,False,True,0
2024-02-05 13:20:00-05:00,181.1558074951172,66.87922499600788,1.2617536885267842,False,False,0
2024-02-05 13:25:00-05:00,181.35499572753906,71.51150618335373,1.1946192586143078,False,False,0
2024-02-05 13:30:00-05:00,181.52999877929688,75.5813417079186,1.0973954804329602,False,False,0
2024-02-05 13:35:00-05:00,181.36990356445312,71.8581998190238,1.0009501471080153,False,False,0
2024-02-05 13:40:00-05:00,181.55999755859375,76.27898724295169,0.9038874443232408,False,False,0
2024-02-05 13:45:00-05:00,181.73500061035156,80.34882276751655,0.8576387681100873,False,True,0
2024-02-05 13:50:00-05:00,181.92999267578125,84.88351874523163,0.7571546960459667,False,True,0
2024-02-05 13:55:00-05:00,181.25799560546875,69.25569099199801,0.6189734115421275,False,False,0
2024-02-05 14:00:00-05:00,181.22999572753906,68.60453150227994,0.5127892301349664,False,False,0
2024-02-05 14:05:00-05:00,181.64999389648438,78.37192384805095,0.4520554397878818,False,False,0
2024-02-05 14:10:00-05:00,181.29010009765625,70.00230655950037,0.40763772881225835,False,False,0
2024-02-05 14:15:00-05:00,181.02310180664062,63.793048384521214,0.42141054968423725,False,False,0
2024-02-05 14:20:00-05:00,181.78500366210938,81.51168361100761,0.42184504245346327,False,True,0
2024-02-05 14:25:00-05:00,181.96029663085938,66.302490234375,0.3790317871558783,False,False,0
2024-02-05 14:30:00-05:00,182.1649932861328,89.21511917821881,0.3730698094566027,False,True,0
2024-02-05 14:35:00-05:00,181.77999877929688,64.05205943951331,0.3673742076705184,False,False,0
2024-02-05 14:40:00-05:00,181.38999938964844,38.56188291612646,0.3706611578049209,False,False,0
2024-02-05 14:45:00-05:00,181.53199768066406,47.84282437418969,0.3709221764285155,False,False,0
2024-02-05 14:50:00-05:00,181.6699981689453,50.37573282241318,0.3669708433364071,False,False,0
2024-02-05 14:55:00-05:00,181.02000427246094,5.072976559044671,0.3166482966798841,True,False,0
2024-02-05 15:00:00-05:00,180.3249053955078,4.971760400922759,0.4081571119772428,True,False,0
2024-02-05 15:05:00-05:00,180.37930297851562,7.549844157910342,0.47625126819462216,True,False,0
2024-02-05 15:10:00-05:00,179.84800720214844,18.623208344798257,0.5919551404561686,True,False,0
2024-02-05 15:30:00-05:00,180.7449951171875,48.032618755784576,0.722113449646307,False,False,0
2024-02-05 15:35:00-05:00,180.4499969482422,38.360557320459264,0.7333223314419455,False,False,0
2024-02-05 15:40:00-05:00,180.3300018310547,35.11709440529106,0.7475947383115028,False,False,0
2024-02-05 15:45:00-05:00,180.38040161132812,43.32280039888984,0.7416422087280558,False,False,0
2024-02-05 15:50:00-05:00,180.7449951171875,58.835064497349634,0.7372171077738795,False,False,0
2024-02-05 15:55:00-05:00,181.02999877929688,70.28096945184913,0.7372843196389208,False,False,0
2024-02-06 09:30:00-05:00,180.94500732421875,82.29621674012273,0.7069300365454888,False,True,0
2024-02-06 09:35:00-05:00,182.4499969482422,99.44136300606942,0.7543641629379086,False,True,0
2024-02-06 09:40:00-05:00,184.6280975341797,99.18331276685261,1.0988482637017818,False,True,0
2024-02-06 09:45:00-05:00,184.55499267578125,94.47953619506453,1.3496476858388669,False,True,0
2024-02-06 09:50:00-05:00,184.8300018310547,94.84031694794203,1.582943235370448,False,True,0
2024-02-06 09:55:00-05:00,183.86309814453125,82.9618923899127,1.6830678105086696,False,True,0
2024-02-06 10:00:00-05:00,184.73500061035156,93.67322569700242,1.8390396750150957,False,True,0
2024-02-06 10:05:00-05:00,185.14500427246094,85.66097526060307,1.9978114674229286,False,True,0
2024-02-06 10:10:00-05:00,184.664306640625,80.53626969976965,2.065647284630832,False,True,0
2024-02-06 10:15:00-05:00,184.52000427246094,78.99786572272615,2.101886693026094,False,False,0
2024-02-06 10:20:00-05:00,183.80499267578125,71.37514477947971,2.053868204644465,False,False,0
2024-02-06 10:25:00-05:00,182.86990356445312,61.40618289715126,1.9630412424040575,False,False,0
2024-02-06 10:30:00-05:00,183.7100067138672,70.3625017894093,1.8784487594304915,False,False,0
2024-02-06 10:35:00-05:00,183.25,65.4583815931599,1.8046717000957786,False,False,0
2024-02-06 10:40:00-05:00,183.70010375976562,54.928907382391515,1.7402757979580818,False,False,0
2024-02-06 10:45:00-05:00,184.27000427246094,45.198823294549264,1.6494329353049995,False,False,0
2024-02-06 10:50:00-05:00,184.97799682617188,60.72710987103371,1.5447393709876527,False,False,0
2024-02-06 10:55:00-05:00,185.0399932861328,62.33740497950966,1.4015740907846121,False,False,0
2024-02-06 11:00:00-05:00,184.1999969482422,40.519352869836794,1.221236515319661,False,False,0
2024-02-06 11:05:00-05:00,183.80999755859375,30.389514652377592,1.0246263145605623,False,False,0
2024-02-06 11:10:00-05:00,183.94500732421875,33.89625625213028,0.7318618935294724,False,False,0
2024-02-06 11:15:00-05:00,184.2093048095703,54.870807168428186,0.6130640929245867,False,False,0
2024-02-06 11:20:00-05:00,183.75999450683594,39.160660075867106,0.6146005540615823,False,False,0
2024-02-06 11:25:00-05:00,183.27999877929688,22.377596261063953,0.6406476227210761,False,False,0
2024-02-06 11:30:00-05:00,183.35499572753906,24.999866619005193,0.640630888892385,False,False,0
2024-02-06 11:35:00-05:00,183.3538055419922,24.958251748624843,0.6585519895851847,False,False,0
2024-02-06 11:40:00-05:00,182.32000732421875,1.8490086186596335,0.7389773932666048,True,False,0
2024-02-06 11:45:00-05:00,182.32000732421875,8.882874768823152,0.7600331518862375,True,False,0
2024-02-06 11:50:00-05:00,182.0803985595703,10.947794228675425,0.8171282183957266,True,False,0
2024-02-06 11:55:00-05:00,181.4980010986328,1.9118356539397952,0.9187034016573775,True,False,0
2024-02-06 12:20:00-05:00,182.1750030517578,29.750915054427914,1.1245585892513155,False,False,0
2024-02-06 12:25:00-05:00,183.02499389648438,56.230451109949136,1.0916117685044175,False,False,0
2024-02-06 12:30:00-05:00,183.1199951171875,69.80138909910364,0.9944616822698643,False,False,0
2024-02-06 12:35:00-05:00,182.89999389648438,67.19970703125,0.8664952913730085,False,False,0
2024-02-06 12:40:00-05:00,183.10000610351562,75.2001953125,0.8099871931310335,False,False,0
2024-02-06 12:45:00-05:00,182.98370361328125,80.71873516020001,0.7763672527776251,False,True,0
2024-02-06 12:50:00-05:00,182.52999877929688,62.380654818130296,0.7258119399836576,False,False,0
2024-02-06 12:55:00-05:00,183.02000427246094,85.71418191330126,0.6384413047036177,False,True,0
2024-02-06 13:00:00-05:00,183.00999450683594,82.48823947177824,0.58884911706429,False,True,0
2024-02-06 13:05:00-05:00,182.74400329589844,70.2305696385,0.5678703696901906,False,False,0
2024-02-06 13:10:00-05:00,182.78469848632812,69.4291813410809,0.5399299798314505,False,False,0
2024-02-06 13:15:00-05:00,182.60989379882812,60.60064272007768,0.5054376627662548,False,False,0
2024-02-06 13:20:00-05:00,182.6300048828125,61.61635622413514,0.504289314428941,False,False,0
2024-02-06 13:25:00-05:00,182.73989868164062,59.09265482477196,0.504340399617435,False,False,0
2024-02-06 13:30:00-05:00,182.58999633789062,36.607984910405534,0.4926745701169252,False,False,0
2024-02-06 13:35:00-05:00,182.8000030517578,44.339839926297,0.42577664180383934,False,False,0
2024-02-06 13:40:00-05:00,182.93800354003906,57.35878390050095,0.3899230644623263,False,False,0
2024-02-06 13:45:00-05:00,183.41000366210938,96.4291553133515,0.4084945487250094,False,True,0
2024-02-06 13:50:00-05:00,183.1300048828125,65.04112444019898,0.3203920304310363,False,False,0
2024-02-06 13:55:00-05:00,183.3997039794922,86.96795643166396,0.2977233642566135,False,True,0
2024-02-06 14:00:00-05:00,183.4149932861328,88.21099380962424,0.2706244852350431,False,True,0
2024-02-06 14:05:00-05:00,183.27999877929688,74.80265766361092,0.2804696269610979,False,False,0
2024-02-06 14:10:00-05:00,183.17999267578125,66.92818781463637,0.28262025313972866,False,False,0
2024-02-06 14:15:00-05:00,182.8415985107422,40.28306760702142,0.2835700825567148,False,False,0
2024-02-06 14:20:00-05:00,182.9499969482422,48.818348932489094,0.28156036804001267,False,False,0
2024-02-06 14:25:00-05:00,183.0800018310547,59.054919441073636,0.2829989299536955,False,False,0
2024-02-06 14:30:00-05:00,183.14999389648438,63.41396849026175,0.2676332063219157,False,False,0
2024-02-06 14:35:00-05:00,183.14999389648438,63.41396849026175,0.27009157248038557,False,False,0
2024-02-06 14:40:00-05:00,183.7100067138672,92.25355139584363,0.31432920732926567,False,True,0
2024-02-06 14:45:00-05:00,184.23500061035156,96.05277951782071,0.40693680428493156,False,True,0
2024-02-06 14:50:00-05:00,184.54299926757812,96.244082531932,0.5114695919032608,False,True,0
2024-02-06 14:55:00-05:00,185.01280212402344,95.42176286865508,0.6354489285931115,False,True,0
2024-02-06 15:00:00-05:00,185.1186981201172,91.0995364057813,0.7318024234524633,False,True,0
2024-02-06 15:05:00-05:00,185.24969482421875,83.74031423598693,0.816821878887007,False,True,0
2024-02-06 15:10:00-05:00,184.9073944091797,73.04341606465918,0.8362395868843463,False,False,0
2024-02-06 15:15:00-05:00,184.61619567871094,63.943447059104024,0.8348267206035032,False,False,0
2024-02-06 15:20:00-05:00,184.61959838867188,64.04978184679207,0.8317367007473341,False,False,0
2024-02-06 15:25:00-05:00,184.45399475097656,57.27244353508281,0.8354257802413774,False,False,0
2024-02-06 15:30:00-05:00,184.19000244140625,46.801307014929975,0.8172899800210502,False,False,0
2024-02-06 15:35:00-05:00,184.1793975830078,42.989182153287466,0.8079438597514158,False,False,0
2024-02-06 15:40:00-05:00,184.08999633789062,39.784846264069216,0.7964962236161465,False,False,0
2024-02-06 15:45:00-05:00,184.38999938964844,48.69874980146575,0.7801465584419828,False,False,0
2024-02-06 15:50:00-05:00,184.4600067138672,36.09777519743355,0.754208980979854,False,False,0
2024-02-06 15:55:00-05:00,185.10000610351562,64.92162909230352,0.7165434169307194,False,False,0
2024-02-07 09:30:00-05:00,187.42999267578125,71.11531926405281,0.9481808879968717,False,False,0
2024-02-07 09:35:00-05:00,187.85659790039062,79.61342407543063,1.1548876984362426,False,False,0
2024-02-07 09:40:00-05:00,186.66909790039062,52.40852556273895,1.1705701678733003,False,False,0
2024-02-07 09:45:00-05:00,186.0,39.92535720080963,1.1187654647745764,False,False,0
2024-02-07 09:50:00-05:00,185.0299072265625,21.826613488654125,1.0741225229286944,False,False,0
2024-02-07 09:55:00-05:00,184.8000030517578,17.537356984453687,1.0572632093421406,True,False,0
2024-02-07 10:00:00-05:00,183.77000427246094,4.720353406283845,1.0935803903317933,True,False,0
2024-02-07 10:05:00-05:00,184.08999633789062,21.559660854024443,1.1165535488309164,False,False,0
2024-02-07 10:10:00-05:00,184.92999267578125,34.40362477426821,1.1167489232247463,False,False,0
2024-02-07 10:15:00-05:00,184.5399932861328,28.440339145975557,1.1210556211247322,False,False,0
2024-02-07 10:20:00-05:00,185.1800994873047,38.2278829507753,1.1214501467702955,False,False,0
2024-02-07 10:25:00-05:00,186.19000244140625,53.669803969146486,1.146577700475096,False,False,0
2024-02-07 10:30:00-05:00,186.8634033203125,63.9664400405034,1.2055194591234157,False,False,0
2024-02-07 10:35:00-05:00,186.4600067138672,57.79830427012221,1.22258415958291,False,False,0
2024-02-07 10:40:00-05:00,186.7050018310547,61.544402084898486,1.2305379391997473,False,False,0
2024-02-07 10:45:00-05:00,186.78289794921875,62.735472671871136,1.228240213683761,False,False,0
2024-02-07 10:50:00-05:00,186.7100067138672,86.4809199798296,1.2018711895942042,False,True,0
2024-02-07 10:55:00-05:00,186.0,71.24473637679355,1.162950116634108,False,False,0
2024-02-07 11:00:00-05:00,186.27000427246094,77.0388149234769,1.1247571396893332,False,False,0
2024-02-07 11:05:00-05:00,187.2519989013672,95.84910126772593,1.1499866610484493,False,True,0
2024-02-07 11:10:00-05:00,187.33999633789062,95.88483697273199,1.1441610231733643,False,True,0
2024-02-07 11:15:00-05:00,186.63999938964844,76.43990141683344,1.0685300396196142,False,False,0
2024-02-07 11:20:00-05:00,186.7899932861328,76.99382626482,1.0733746412797525,False,False,0
2024-02-07 11:25:00-05:00,187.1595001220703,88.32841088337304,1.1088125776062467,False,True,0
2024-02-07 11:30:00-05:00,186.9199981689453,75.00015381870313,1.104548244118026,False,False,0
2024-02-07 11:35:00-05:00,186.8800048828125,66.15438788685003,1.0762723689169245,False,False,0
2024-02-07 11:40:00-05:00,186.99000549316406,71.79545365624634,0.9284797200022985,False,False,0
2024-02-07 11:45:00-05:00,186.58999633789062,51.2821315387926,0.7641188081112523,False,False,0
2024-02-07 11:50:00-05:00,187.30499267578125,87.94866778825462,0.6953385518674625,False,True,0
2024-02-07 11:55:00-05:00,186.97000122070312,70.76959192456668,0.5072861176418116,False,False,0
2024-02-07 12:00:00-05:00,186.86000061035156,65.12852615517039,0.3601312122846703,False,False,0
2024-02-07 12:05:00-05:00,187.0552978515625,75.143784968113,0.33621088074442723,False,False,0
2024-02-07 12:10:00-05:00,186.6300048828125,34.02475855431283,0.3389261679126606,False,False,0
2024-02-07 12:15:00-05:00,187.02000427246094,62.30017811113692,0.33105342455722586,False,False,0
2024-02-07 12:20:00-05:00,186.66859436035156,38.49712587178034,0.331953858540785,False,False,0
2024-02-07 12:25:00-05:00,186.94500732421875,59.44876880905842,0.3324222151875392,False,False,0
2024-02-07 12:30:00-05:00,186.79989624023438,39.803084735690554,0.33103788934093553,False,False,0
2024-02-07 12:35:00-05:00,186.98379516601562,56.08033278409551,0.2636537460293727,False,False,0
2024-02-07 12:40:00-05:00,186.92770385742188,56.63429452167537,0.21745573576131058,False,False,0
2024-02-07 12:45:00-05:00,186.92999267578125,56.85875469495863,0.204381996816395,False,False,0
2024-02-07 12:50:00-05:00,187.3300018310547,96.08691097909528,0.20331106287714773,False,True,0
2024-02-07 12:55:00-05:00,187.72000122070312,93.20272430905958,0.2604870339100208,False,True,0
2024-02-07 13:00:00-05:00,187.1999969482422,48.01655386472389,0.26139714811365894,False,False,0
2024-02-07 13:05:00-05:00,187.97000122070312,91.52476613355175,0.3395193719594709,False,True,0
2024-02-07 13:10:00-05:00,188.42990112304688,93.2684148577998,0.4593724621761923,False,True,0
2024-02-07 13:15:00-05:00,188.50999450683594,95.57455198584721,0.5516880340416971,False,True,0
2024-02-07 13:20:00-05:00,188.7884979248047,94.65444305226464,0.6541355987836472,False,True,0
2024-02-07 13:25:00-05:00,189.1999969482422,91.6387686780436,0.7605697742655059,False,True,0
2024-02-07 13:30:00-05:00,189.42140197753906,95.01033986472216,0.8823523621271808,False,True,0
2024-02-07 13:35:00-05:00,189.1999969482422,87.88295567857512,0.9479205663004755,False,True,0
2024-02-07 13:40:00-05:00,188.9600067138672,80.15728383297066,0.9741423668363721,False,True,0
2024-02-07 13:45:00-05:00,189.12339782714844,85.4171067044567,1.0074450218219846,False,True,0
2024-02-07 13:50:00-05:00,189.73199462890625,98.08585212565593,1.0495956772555906,False,True,0
2024-02-07 13:55:00-05:00,189.53990173339844,91.19394805557646,1.0775218757178024,False,True,0
2024-02-07 14:00:00-05:00,189.32989501953125,82.83210731285158,1.0530271407922818,False,True,0
2024-02-07 14:05:00-05:00,189.08999633789062,73.88063950442961,1.0216632398538097,False,False,0
2024-02-07 14:10:00-05:00,188.38999938964844,47.565735708448344,0.9535209470846793,False,False,0
2024-02-07 14:15:00-05:00,187.79049682617188,1.9851450711705176,0.9045360269316783,True,False,0
2024-02-07 14:20:00-05:00,188.52200317382812,37.8434173816131,0.8275918392881921,False,False,0
2024-02-07 14:25:00-05:00,188.77999877929688,50.49030240925104,0.7340505287595497,False,False,0
2024-02-07 14:30:00-05:00,188.65499877929688,44.36283126266895,0.6650675129247762,False,False,0
2024-02-07 14:35:00-05:00,188.7324981689453,48.16183345425714,0.62229176883189,False,False,0
2024-02-07 14:40:00-05:00,188.25999450683594,24.999813004420574,0.5181151461595013,False,False,0
2024-02-07 14:45:00-05:00,188.6280059814453,43.03965054266117,0.4807611754935655,False,False,0
2024-02-07 14:50:00-05:00,188.74000549316406,48.52984075456456,0.47126532789805387,False,False,0
2024-02-07 14:55:00-05:00,188.96009826660156,59.318737705040654,0.4638752467253164,False,False,0
2024-02-07 15:00:00-05:00,188.49000549316406,36.81629430564728,0.4721146017125344,False,False,0
2024-02-07 15:05:00-05:00,188.3000946044922,27.64286864442519,0.48250310415066067,False,False,0
2024-02-07 15:10:00-05:00,188.52000427246094,48.73439114604962,0.4664044012478042,False,False,0
2024-02-07 15:15:00-05:00,188.25,34.0135771969524,0.47050523705894576,False,False,0
2024-02-07 15:20:00-05:00,188.639892578125,67.93085775520663,0.468053745742616,False,False,0
2024-02-07 15:25:00-05:00,188.67999267578125,70.07845634439091,0.4585274828036106,False,False,0
2024-02-07 15:30:00-05:00,188.4174041748047,44.604193522927574,0.39250003312811527,False,False,0
2024-02-07 15:35:00-05:00,188.72000122070312,70.69006340269922,0.33111365379058105,False,False,0
2024-02-07 15:40:00-05:00,188.62399291992188,62.41351187814054,0.28271410818204706,False,False,0
2024-02-07 15:45:00-05:00,188.05999755859375,13.793375601799479,0.27468607323671207,True,False,0
2024-02-07 15:50:00-05:00,187.67999267578125,14.814256649837992,0.3308701662164737,True,False,0
2024-02-07 15:55:00-05:00,187.66990661621094,16.25976652265833,0.3447593125795671,True,False,0
2024-02-08 09:30:00-05:00,186.85000610351562,2.6437314727056402,0.4988580621520064,True,False,0
2024-02-08 09:50:00-05:00,188.07000732421875,72.80721714339253,0.753572352164616,False,False,0
2024-02-08 09:55:00-05:00,187.97999572753906,70.1752977027033,0.7434120203882743,False,False,0
2024-02-08 10:00:00-05:00,187.98500061035156,70.32163938375875,0.7262941779129024,False,False,0
2024-02-08 10:05:00-05:00,188.6300048828125,89.1814235297792,0.7074826378068826,False,True,0
2024-02-08 10:10:00-05:00,188.63999938964844,87.67887513608282,0.7136010043007377,False,True,0
2024-02-08 10:15:00-05:00,189.0399932861328,94.7944449553941,0.7473717412126812,False,True,0
2024-02-08 10:20:00-05:00,187.86940002441406,62.72334305995669,0.7401940636690817,False,False,0
2024-02-08 10:25:00-05:00,188.15989685058594,70.68217352407548,0.7390099648953599,False,False,0
2024-02-08 10:30:00-05:00,188.7947998046875,88.0768040935428,0.7466429784529098,False,True,0
2024-02-08 10:35:00-05:00,189.08990478515625,96.16188557143215,0.7707826952251253,False,True,0
2024-02-08 10:40:00-05:00,189.07479858398438,95.74801635410483,0.8008725976900836,False,True,0
2024-02-08 10:45:00-05:00,189.24009704589844,95.81420987669115,0.8306668112699159,False,True,0
2024-02-08 10:50:00-05:00,189.17999267578125,91.3511462659238,0.8578057348710668,False,True,0
2024-02-08 10:55:00-05:00,189.24000549316406,87.12833141959267,0.8924076121191268,False,True,0
2024-02-08 11:00:00-05:00,189.10130310058594,69.77286732987059,0.9059824479102283,False,False,0
2024-02-08 11:05:00-05:00,189.3007049560547,79.35997887137952,0.9230201390227599,False,False,0
2024-02-08 11:10:00-05:00,190.38999938964844,96.0288649571708,0.9600167653942256,False,True,0
2024-02-08 11:15:00-05:00,190.7100067138672,86.88329136674645,0.9886796075446831,False,True,0
2024-02-08 11:20:00-05:00,190.97169494628906,91.31539245141907,0.9148916876249098,False,True,0
2024-02-08 11:25:00-05:00,190.7899932861328,86.19704022729128,0.9510327490133016,False,True,0
2024-02-08 11:30:00-05:00,191.00509643554688,92.25627866393299,1.0064780973990788,False,True,0
2024-02-08 11:35:00-05:00,191.07000732421875,84.5764038853662,1.0364293832614535,False,True,0
2024-02-08 11:40:00-05:00,190.97000122070312,79.50343880949043,1.034721288382759,False,False,0
2024-02-08 11:45:00-05:00,190.59500122070312,67.62540900808591,1.034720602077282,False,False,0
2024-02-08 11:50:00-05:00,190.66000366210938,65.60920246071518,1.028316669055789,False,False,0
2024-02-08 11:55:00-05:00,190.8083953857422,70.94130031910343,1.0388837522046404,False,False,0
2024-02-08 12:00:00-05:00,190.6790008544922,66.29182064412839,0.9422859606053491,False,False,0
2024-02-08 12:05:00-05:00,190.82009887695312,69.89163015909615,0.8537206141231183,False,False,0
2024-02-08 12:10:00-05:00,191.22999572753906,85.3764122665437,0.8273364846215614,False,True,0
2024-02-08 12:15:00-05:00,191.07000732421875,76.98494720287576,0.799684508255909,False,False,0
2024-02-08 12:20:00-05:00,190.375,12.96324016850929,0.7417109113661572,True,False,0
2024-02-08 12:25:00-05:00,190.66000366210938,36.494244145430244,0.6899534337016275,False,False,0
2024-02-08 12:30:00-05:00,189.7899932861328,0.5440380079072394,0.6411568167063635,True,False,0
2024-02-08 12:35:00-05:00,189.84559631347656,10.398931859752569,0.5902082297094594,True,False,0
2024-02-08 12:40:00-05:00,189.4398956298828,3.539727286862582,0.5502056609803115,True,False,0
2024-02-08 13:10:00-05:00,189.35000610351562,17.284446760814554,0.6901943985225917,True,False,0
2024-02-08 13:15:00-05:00,188.8498992919922,1.9490737429368428,0.7274048785664137,True,False,0
2024-02-08 13:20:00-05:00,188.69009399414062,6.0748580335051825,0.7664628736058361,True,False,0
2024-02-08 13:25:00-05:00,188.90989685058594,14.658184133685944,0.7916894594885164,True,False,0
2024-02-08 13:40:00-05:00,189.3863067626953,58.93209325499803,0.7297798777115877,False,False,0
2024-02-08 13:45:00-05:00,189.35000610351562,56.46266270838091,0.6880095125053841,False,False,0
